"","indivID2012","hhID2012","eaID2012","rural","hhWeight","region","zone","woreda","town","subcity","kebele","ea","hhIDTrunc","hhMemberID","over5y","literate","attendedSchool","whyGo2School","highestGrade","inSchool","whyNotInSchool","gradeInSchool","schoolOrgType","absentFromSchool","whyAbsent","howGet2School","time2School","scholarship","amtScholarship","amt2EduFees","amt2EduSuppl","goNextYr","regionComb"
"5908","0310040010306501","03100400103065","03100400103",0,316.023284912109,3,10,4,1,1,1,3,65,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5909","0310040010306502","03100400103065","03100400103",0,316.023284912109,3,10,4,1,1,1,3,65,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5910","0310040010306503","03100400103065","03100400103",0,316.023284912109,3,10,4,1,1,1,3,65,3,1,1,1,NA,22,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5911","0310040010306504","03100400103065","03100400103",0,316.023284912109,3,10,4,1,1,1,3,65,4,1,1,1,NA,25,1,NA,26,1,0,NA,1,2,2,NA,520,356,2,"Amhara"
"5912","0310040010306505","03100400103065","03100400103",0,316.023284912109,3,10,4,1,1,1,3,65,5,1,1,1,NA,25,1,NA,26,1,0,NA,1,2,2,NA,520,380,2,"Amhara"
"5913","0310040010306506","03100400103065","03100400103",0,316.023284912109,3,10,4,1,1,1,3,65,6,1,1,1,NA,21,1,NA,22,1,0,NA,1,2,2,NA,0,275,2,"Amhara"
"5914","0310040010308201","03100400103082","03100400103",0,316.023284912109,3,10,4,1,1,1,3,82,1,1,1,1,NA,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5915","0310040010308202","03100400103082","03100400103",0,316.023284912109,3,10,4,1,1,1,3,82,2,1,1,1,NA,8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5916","0310040010308203","03100400103082","03100400103",0,316.023284912109,3,10,4,1,1,1,3,82,3,1,1,1,NA,7,1,NA,8,1,0,NA,1,1,1,227,0,78,1,"Amhara"
"5917","0310040010308204","03100400103082","03100400103",0,316.023284912109,3,10,4,1,1,1,3,82,4,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,2,NA,0,70,1,"Amhara"
"5918","0310040010308205","03100400103082","03100400103",0,316.023284912109,3,10,4,1,1,1,3,82,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5919","0310040010309901","03100400103099","03100400103",0,316.023284912109,3,10,4,1,1,1,3,99,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5920","0310040010311801","03100400103118","03100400103",0,316.023284912109,3,10,4,1,1,1,3,118,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5921","0310040010311802","03100400103118","03100400103",0,316.023284912109,3,10,4,1,1,1,3,118,2,1,1,1,NA,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5922","0310040010311803","03100400103118","03100400103",0,316.023284912109,3,10,4,1,1,1,3,118,3,1,1,1,NA,22,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5923","0310040010311804","03100400103118","03100400103",0,316.023284912109,3,10,4,1,1,1,3,118,4,1,1,1,NA,21,1,NA,22,1,0,NA,1,1,2,NA,0,380,1,"Amhara"
"5924","0310040010311805","03100400103118","03100400103",0,316.023284912109,3,10,4,1,1,1,3,118,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5925","0310040010313901","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,1,1,1,1,NA,9,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5926","0310040010313902","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,2,1,1,1,NA,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5927","0310040010313903","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,3,1,1,1,NA,2,1,NA,3,1,0,NA,2,1,2,NA,0,209,1,"Amhara"
"5928","0310040010313904","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,4,1,0,1,NA,0,1,NA,0,1,0,NA,1,1,2,NA,0,95,1,"Amhara"
"5929","0310040010313905","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5930","0310040010313906","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,6,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5931","0310040010313907","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,7,1,1,1,NA,8,1,NA,9,1,0,NA,8,1,2,NA,0,790,1,"Amhara"
"5932","0310040010313908","03100400103139","03100400103",0,316.023284912109,3,10,4,1,1,1,3,139,8,1,1,1,NA,5,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5933","0310040010315601","03100400103156","03100400103",0,316.023284912109,3,10,4,1,1,1,3,156,1,1,1,1,NA,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5934","0310040010315602","03100400103156","03100400103",0,316.023284912109,3,10,4,1,1,1,3,156,2,1,1,1,NA,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5935","0310040010315603","03100400103156","03100400103",0,316.023284912109,3,10,4,1,1,1,3,156,3,1,1,1,NA,4,1,NA,5,1,0,NA,1,1,2,NA,0,236,1,"Amhara"
"5936","0310040010317301","03100400103173","03100400103",0,316.023284912109,3,10,4,1,1,1,3,173,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5937","0310040010317302","03100400103173","03100400103",0,316.023284912109,3,10,4,1,1,1,3,173,2,1,1,1,NA,26,1,NA,27,1,0,NA,1,2,2,NA,470,594,1,"Amhara"
"5938","0310040010317303","03100400103173","03100400103",0,316.023284912109,3,10,4,1,1,1,3,173,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5939","0310040010318901","03100400103189","03100400103",0,316.023284912109,3,10,4,1,1,1,3,189,1,1,1,1,NA,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5940","0310040010318902","03100400103189","03100400103",0,316.023284912109,3,10,4,1,1,1,3,189,2,1,1,1,NA,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5941","0310040010318903","03100400103189","03100400103",0,316.023284912109,3,10,4,1,1,1,3,189,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5942","0310040010320501","03100400103205","03100400103",0,316.023284912109,3,10,4,1,1,1,3,205,1,1,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5943","0310040010320502","03100400103205","03100400103",0,316.023284912109,3,10,4,1,1,1,3,205,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5944","0310040010320503","03100400103205","03100400103",0,316.023284912109,3,10,4,1,1,1,3,205,3,1,1,1,NA,4,1,NA,5,1,0,NA,1,1,2,NA,0,120,1,"Amhara"
"5945","0310040010320504","03100400103205","03100400103",0,316.023284912109,3,10,4,1,1,1,3,205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5946","0310040040800401","03100400408004","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,4,1,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5947","0310040040800402","03100400408004","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,4,2,1,0,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5948","0310040040800403","03100400408004","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5949","0310040040800404","03100400408004","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5950","0310040040802401","03100400408024","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,24,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5951","0310040040802402","03100400408024","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,24,2,1,1,1,NA,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5952","0310040040805001","03100400408050","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,50,1,1,1,1,NA,7,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5953","0310040040806701","03100400408067","03100400408",1,2061.642578125,3,10,4,8,88,4,8,67,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5954","0310040040806702","03100400408067","03100400408",1,2061.642578125,3,10,4,8,88,4,8,67,2,1,1,1,NA,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5955","0310040040806703","03100400408067","03100400408",1,2061.642578125,3,10,4,8,88,4,8,67,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5956","0310040040808001","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5957","0310040040808002","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5958","0310040040808003","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5959","0310040040808004","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,4,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5960","0310040040808005","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,5,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5961","0310040040808006","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5962","0310040040808007","03100400408080","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,80,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5963","0310040040810001","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,1,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5964","0310040040810002","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5965","0310040040810003","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,3,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,2,NA,0,100,1,"Amhara"
"5966","0310040040810004","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,4,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5967","0310040040810005","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5968","0310040040810006","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5969","0310040040810007","03100400408100","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,100,7,1,1,1,NA,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5970","0310040040812001","03100400408120","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,120,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5971","0310040040812002","03100400408120","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,120,2,1,1,1,NA,5,1,NA,6,1,0,NA,1,1,2,NA,0,120,1,"Amhara"
"5972","0310040040812003","03100400408120","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,120,3,1,1,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,90,1,"Amhara"
"5973","0310040040814101","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5974","0310040040814102","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5975","0310040040814103","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,3,1,1,1,NA,8,1,NA,21,1,0,NA,5,5,2,NA,0,500,1,"Amhara"
"5976","0310040040814104","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,4,1,1,1,NA,5,1,NA,6,1,0,NA,1,2,2,NA,0,0,1,"Amhara"
"5977","0310040040814105","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,5,1,1,1,NA,3,1,NA,4,1,0,NA,1,2,2,NA,0,60,1,"Amhara"
"5978","0310040040814106","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,6,1,0,1,NA,0,1,NA,1,1,0,NA,1,2,2,NA,0,60,1,"Amhara"
"5979","0310040040814107","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5980","0310040040814108","03100400408141","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,141,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5981","0310040040816201","03100400408162","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,162,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5982","0310040040816202","03100400408162","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,162,2,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,1,198,0,9,1,"Amhara"
"5983","0310040040818301","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,1,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5984","0310040040818302","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5985","0310040040818303","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,3,1,1,1,NA,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5986","0310040040818304","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,4,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,2,NA,80,0,1,"Amhara"
"5987","0310040040818305","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,5,1,1,1,NA,2,1,NA,3,1,0,NA,1,1,2,NA,60,0,1,"Amhara"
"5988","0310040040818306","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,6,1,1,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,40,0,1,"Amhara"
"5989","0310040040818307","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,7,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5990","0310040040818308","03100400408183","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,183,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5991","0310040040820301","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,1,1,1,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5992","0310040040820302","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,2,1,1,1,NA,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5993","0310040040820303","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,3,1,1,1,NA,5,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5994","0310040040820304","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,4,1,1,1,NA,5,1,NA,6,1,0,NA,1,2,1,194,0,15,1,"Amhara"
"5995","0310040040820305","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,5,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,1,177,0,15,1,"Amhara"
"5996","0310040040820306","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,6,1,0,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,0,70,1,"Amhara"
"5997","0310040040820307","03100400408203","03100400408",1,1624.57446289062,3,10,4,8,88,4,8,203,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5998","0310040040823101","03100400408231","03100400408",1,2061.642578125,3,10,4,8,88,4,8,231,1,1,1,1,NA,8,1,NA,21,1,0,NA,6,4,2,NA,5,700,1,"Amhara"
"5999","0312010010100301","03120100101003","03120100101",1,188.82600402832,3,12,1,8,88,1,1,3,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6000","0312010010100302","03120100101003","03120100101",1,188.82600402832,3,12,1,8,88,1,1,3,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6001","0312010010100303","03120100101003","03120100101",1,188.82600402832,3,12,1,8,88,1,1,3,3,1,1,1,NA,6,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6002","0312010010100304","03120100101003","03120100101",1,188.82600402832,3,12,1,8,88,1,1,3,4,1,1,1,NA,5,1,NA,6,1,0,NA,1,4,2,NA,0,150,1,"Amhara"
"6003","0312010010100305","03120100101003","03120100101",1,188.82600402832,3,12,1,8,88,1,1,3,5,1,1,1,NA,21,1,NA,10,1,0,NA,1,1,2,NA,0,1000,1,"Amhara"
"6004","0312010010102001","03120100101020","03120100101",1,67.437858581543,3,12,1,8,88,1,1,20,1,1,1,1,NA,13,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"6005","0312010010102401","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6006","0312010010102402","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6007","0312010010102403","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,3,1,1,1,NA,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6008","0312010010102404","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,4,1,1,1,NA,4,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6009","0312010010102405","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,5,1,1,1,NA,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6010","0312010010102406","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,6,1,1,1,NA,5,1,NA,6,1,1,3,1,5,2,NA,100,95,1,"Amhara"
"6011","0312010010102407","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,7,1,1,1,NA,4,1,NA,5,1,0,NA,1,5,2,NA,100,81,1,"Amhara"
"6012","0312010010102408","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,8,1,1,1,NA,1,1,NA,2,1,0,NA,1,5,2,NA,100,86,1,"Amhara"
"6013","0312010010102409","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"6014","0312010010102410","03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"6015","0312010010104101","03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,1,1,1,1,NA,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6016","0312010010104102","03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,2,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6017","0312010010104103","03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,3,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6018","0312010010104104","03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,4,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6019","0312010010104105","03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,5,1,1,1,NA,4,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"6020","0312010010104106","03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,6,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6021","0312010010105701","03120100101057","03120100101",1,188.82600402832,3,12,1,8,88,1,1,57,1,1,1,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6022","0312010010105702","03120100101057","03120100101",1,188.82600402832,3,12,1,8,88,1,1,57,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6023","0312010010105703","03120100101057","03120100101",1,188.82600402832,3,12,1,8,88,1,1,57,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"6024","0312010010105704","03120100101057","03120100101",1,188.82600402832,3,12,1,8,88,1,1,57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"6025","0312010010107201","03120100101072","03120100101",1,188.82600402832,3,12,1,8,88,1,1,72,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6026","0312010010107202","03120100101072","03120100101",1,188.82600402832,3,12,1,8,88,1,1,72,2,1,0,1,NA,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6027","0312010010107601","03120100101076","03120100101",1,67.437858581543,3,12,1,8,88,1,1,76,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6028","0312010010107602","03120100101076","03120100101",1,67.437858581543,3,12,1,8,88,1,1,76,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6029","0312010010107603","03120100101076","03120100101",1,67.437858581543,3,12,1,8,88,1,1,76,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"6030","0312010010107604","03120100101076","03120100101",1,67.437858581543,3,12,1,8,88,1,1,76,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"6031","0312010010108801","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6032","0312010010108802","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6033","0312010010108803","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6034","0312010010108804","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,4,1,1,1,NA,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6035","0312010010108805","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,5,1,1,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,0,35,1,"Amhara"
"6036","0312010010108806","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,6,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6037","0312010010108807","03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,7,1,1,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,0,15,1,"Amhara"
"6038","0312010010110301","03120100101103","03120100101",1,188.82600402832,3,12,1,8,88,1,1,103,1,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6039","0312010010110302","03120100101103","03120100101",1,188.82600402832,3,12,1,8,88,1,1,103,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"6040","0312010010111801","03120100101118","03120100101",1,188.82600402832,3,12,1,8,88,1,1,118,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
